Permno is a number identifying each unique firm,,,,,,,
"ret is the return during the indicated monthi in percent units (i.e., 2.50 means 2.50%)",,,,,,,
lmktcap is the market capitalization of the firm as of the start of the month ,,,,,,,
,,,,,,,
permno,ret,month,month_txt,year_txt,Date,year,lmktcap
14593,9.00627673,7,07,2016,201607,2016,516000000
14593,2.36061737,8,08,2016,201608,2016,562000000
14593,6.55042827,9,09,2016,201609,2016,572000000
14593,0.433434639,10,10,2016,201610,2016,609000000
14593,-2.15783361,11,11,2016,201611,2016,605000000
14593,4.79551516,12,12,2016,201612,2016,589000000
14593,4.77464944,1,01,2017,201701,2017,609000000
14593,13.358061,2,02,2017,201702,2017,637000000
14593,4.86896709,3,03,2017,201703,2017,719000000
14593,-0.006967677,4,04,2017,201704,2017,748000000
14593,6.78036958,5,05,2017,201705,2017,749000000
14593,-5.72138689,6,06,2017,201706,2017,796000000
14593,3.27037312,7,07,2017,201707,2017,745000000
14593,10.6905162,8,08,2017,201708,2017,768000000
14593,-6.02439307,9,09,2017,201709,2017,847000000
14593,9.68076736,10,10,2017,201710,2017,790000000
14593,2.03502905,11,11,2017,201711,2017,868000000
14593,-1.52459135,12,12,2017,201712,2017,882000000
14593,-1.06364302,1,01,2018,201801,2018,861000000
14593,6.76103607,2,02,2018,201802,2018,850000000
14593,-5.80507331,3,03,2018,201803,2018,904000000
14593,-1.50196943,4,04,2018,201804,2018,829000000
14593,13.5180935,5,05,2018,201805,2018,812000000
14593,-0.941828266,6,06,2018,201806,2018,918000000
14593,2.79833209,7,07,2018,201807,2018,896000000
14593,20.0063124,8,08,2018,201808,2018,919000000
14593,-0.830294471,9,09,2018,201809,2018,1100000000
14593,-3.04775611,10,10,2018,201810,2018,1070000000
14593,-18.0709124,11,11,2018,201811,2018,1040000000
14593,-11.6698377,12,12,2018,201812,2018,847000000
14593,5.51540293,1,01,2019,201901,2019,746000000
14593,4.47007418,2,02,2019,201902,2019,785000000
14593,9.70257223,3,03,2019,201903,2019,816000000
14593,5.64359128,4,04,2019,201904,2019,896000000
14593,-12.3735443,5,05,2019,201905,2019,923000000
14593,13.0519167,6,06,2019,201906,2019,806000000
14593,7.6394476,7,07,2019,201907,2019,897000000
14593,-1.65696014,8,08,2019,201908,2019,963000000
14593,7.29615539,9,09,2019,201909,2019,943000000
14593,11.068444,10,10,2019,201910,2019,995000000
14593,7.74240494,11,11,2019,201911,2019,1110000000
14593,9.87838879,12,12,2019,201912,2019,1190000000
15488,-9.56072509,8,08,2015,201508,2015,47200000
15488,-11.3142833,9,09,2015,201509,2015,42700000
15488,16.0115898,10,10,2015,201510,2015,37900000
15488,-2.08275486,11,11,2015,201511,2015,44000000
15488,2.66591739,12,12,2015,201512,2015,43100000
15488,-0.165749644,1,01,2016,201601,2016,44300000
15488,5.53403422,2,02,2016,201602,2016,44200000
15488,1.20608043,3,03,2016,201603,2016,46600000
15488,1.50259547,4,04,2016,201604,2016,46600000
15488,-3.54772694,5,05,2016,201605,2016,47500000
15488,-3.38714607,6,06,2016,201606,2016,45800000
15488,1.99946146,7,07,2016,201607,2016,44100000
15488,-0.24167602,8,08,2016,201608,2016,44900000
15488,10.2826364,9,09,2016,201609,2016,44800000
15488,1.68415569,10,10,2016,201610,2016,49400000
15488,-5.7129167,11,11,2016,201611,2016,50300000
15488,0.483712973,12,12,2016,201612,2016,47400000
15488,0.785400439,1,01,2017,201701,2017,47600000
15488,5.58069721,2,02,2017,201702,2017,48000000
15488,2.42857244,3,03,2017,201703,2017,50700000
15488,10.9251529,4,04,2017,201704,2017,51500000
15488,9.40904841,5,05,2017,201705,2017,57300000
15488,2.79639754,6,06,2017,201706,2017,62700000
15488,9.09260511,7,07,2017,201707,2017,64500000
15488,5.34586012,8,08,2017,201708,2017,70400000
15488,3.8099844,9,09,2017,201709,2017,74200000
15488,13.321878,10,10,2017,201710,2017,77000000
15488,4.36880626,11,11,2017,201711,2017,87200000
15488,-2.78621484,12,12,2017,201712,2017,91000000
15488,15.8924162,1,01,2018,201801,2018,88300000
15488,-6.92685917,2,02,2018,201802,2018,102000000
15488,-4.45787795,3,03,2018,201803,2018,95300000
15488,-1.66073814,4,04,2018,201804,2018,89800000
15488,9.9986583,5,05,2018,201805,2018,88600000
15488,1.46216275,6,06,2018,201806,2018,97400000
15488,-1.35702807,7,07,2018,201807,2018,98600000
15488,12.4056518,8,08,2018,201808,2018,97200000
15488,-4.86299731,9,09,2018,201809,2018,109000000
15488,-4.1552756,10,10,2018,201810,2018,103000000
15488,1.92421321,11,11,2018,201811,2018,99200000
15488,-2.00442988,12,12,2018,201812,2018,101000000
15488,5.55358082,1,01,2019,201901,2019,98700000
15488,10.4889557,2,02,2019,201902,2019,104000000
15488,5.88354915,3,03,2019,201903,2019,115000000
15488,8.59976932,4,04,2019,201904,2019,122000000
15488,-2.67801434,5,05,2019,201905,2019,132000000
15488,4.29157093,6,06,2019,201906,2019,129000000
15488,-3.54708843,7,07,2019,201907,2019,135000000
15488,-1.22282468,8,08,2019,201908,2019,130000000
15488,-5.00688367,9,09,2019,201909,2019,128000000
15488,0.492327614,10,10,2019,201910,2019,122000000
15488,3.75600755,11,11,2019,201911,2019,122000000
15488,0.148130755,12,12,2019,201912,2019,127000000
15579,15.625,1,01,1980,198001,1980,2008688
15579,-3.93120386,2,02,1980,198002,1980,2322546
15579,-14.8337603,3,03,1980,198003,1980,2231242
15579,3.17220539,4,04,1980,198004,1980,1888852
15579,9.22401175,5,05,1980,198005,1980,1948770
15579,-1.34048257,6,06,1980,198006,1980,2128525
15579,18.3423907,7,07,1980,198007,1980,2111584
15579,11.4186853,8,08,1980,198008,1980,2487423
15579,8.79917219,9,09,1980,198009,1980,2771454
15579,-4.68003824,10,10,1980,198010,1980,3003189
15579,19.9398801,11,11,1980,198011,1980,2862638
15579,-18.9640775,12,12,1980,198012,1980,3433445
15579,-8.69565234,1,01,1981,198101,1981,2807921
15579,1.47392293,2,02,1981,198102,1981,2563754
15579,4.80446927,3,03,1981,198103,1981,2601541
15579,-5.56745194,4,04,1981,198104,1981,2714905
15579,3.85487527,5,05,1981,198105,1981,2563754
15579,-14.8471609,6,06,1981,198106,1981,2662583
15579,-1.41752576,7,07,1981,198107,1981,2271158
15579,-10.5882354,8,08,1981,198108,1981,2238964
15579,-2.48538014,9,09,1981,198109,1981,2011901
15579,-1.05580697,10,10,1981,198110,1981,1950132
15579,-6.40243888,11,11,1981,198111,1981,1929542
15579,5.53745925,12,12,1981,198112,1981,1808921
15579,0.931677036,1,01,1982,198201,1982,1898190
15579,1.38461534,2,02,1982,198202,1982,1915875
15579,-3.79362665,3,03,1982,198203,1982,1942403
15579,15.2380958,4,04,1982,198204,1982,1856925
15579,-8.12672153,5,05,1982,198205,1982,2139885
15579,4.49775122,6,06,1982,198206,1982,1968400
15579,2.30880231,7,07,1982,198207,1982,2045130
15579,2.96191815,8,08,1982,198208,1982,2092348
15579,2.46575344,9,09,1982,198209,1982,2154321
15579,24.4623661,10,10,1982,198210,1982,2193591
15579,16.954644,11,11,1982,198211,1982,2730195
15579,-0.184672209,12,12,1982,198212,1982,3198776
15579,30.7335198,1,01,1983,198301,1983,3184151
15579,-11.0795453,2,02,1983,198302,1983,4162752
15579,5.27156554,3,03,1983,198303,1983,3701538
15579,-13.0898029,4,04,1983,198304,1983,3884841
15579,7.09281936,5,05,1983,198305,1983,3376323
15579,-21.749796,6,06,1983,198306,1983,3615800
15579,-8.28961208,7,07,1983,198307,1983,2817545
15579,6.40732273,8,08,1983,198308,1983,2583981
15579,-1.93548389,9,09,1983,198309,1983,2769424
15579,9.6916303,10,10,1983,198310,1983,2703911
15579,7.6305218,11,11,1983,198311,1983,2965964
15579,3.82462703,12,12,1983,198312,1983,3214794
15579,-6.58250675,1,01,1984,198401,1984,3330882
15579,-0.772200758,2,02,1984,198402,1984,3111626
15579,7.78210089,3,03,1984,198403,1984,3087598
15579,6.88405782,4,04,1984,198404,1984,3315726
15579,-11.6949156,5,05,1984,198405,1984,3543983
15579,-0.767754298,6,06,1984,198406,1984,3129517
15579,-8.05825219,7,07,1984,198407,1984,3093476
15579,21.964097,8,08,1984,198408,1984,2844196
15579,-13.8528138,9,09,1984,198409,1984,3468898
15579,1.20603014,10,10,1984,198410,1984,2988358
15579,-5.7826519,11,11,1984,198411,1984,3012385
15579,1.58730168,12,12,1984,198412,1984,2884140
15579,8.36820081,1,01,1985,198501,1985,2941612
15579,-13.9961392,2,02,1985,198502,1985,3187772
15579,0.336700329,3,03,1985,198503,1985,2741607
15579,-15.842697,4,04,1985,198504,1985,2738530
15579,-5.60747646,5,05,1985,198505,1985,2304673
15579,8.7694481,6,06,1985,198506,1985,2175439
15579,9.54248384,7,07,1985,198507,1985,2353905
15579,-8.83054882,8,08,1985,198508,1985,2578526
15579,-4.18848172,9,09,1985,198509,1985,2350828
15579,-0.683060102,10,10,1985,198510,1985,2290062
15579,13.4163216,11,11,1985,198511,1985,2261906
15579,3.41463424,12,12,1985,198512,1985,2565370
15579,4.02843617,1,01,1986,198601,1986,2640454
15579,16.1731213,2,02,1986,198602,1986,2746823
15579,-7.15686306,3,03,1986,198603,1986,3208920
15579,17.8458288,4,04,1986,198604,1986,2979262
15579,-0.359712238,5,05,1986,198605,1986,3498352
15579,-13.8086647,6,06,1986,198606,1986,3485768
15579,-7.64397904,7,07,1986,198607,1986,3004430
15579,10.7061505,8,08,1986,198608,1986,2762188
15579,-9.25925896,9,09,1986,198609,1986,3057912
15579,0.793650839,10,10,1986,198610,1986,2774772
15579,8.02259892,11,11,1986,198611,1986,2786976
15579,-0.732217589,12,12,1986,198612,1986,3010564
15579,20.1058194,1,01,1987,198701,1987,3008880
15579,15.5947134,2,02,1987,198702,1987,3613840
15579,13.4146348,3,03,1987,198703,1987,4177408
15579,3.7061993,4,04,1987,198704,1987,4743977
15579,-8.70695263,5,05,1987,198705,1987,4919798
15579,4.29323837,6,06,1987,198706,1987,4491434
15579,2.66940445,7,07,1987,198707,1987,4670452
15579,17.8000003,8,08,1987,198708,1987,4795125
15579,1.77249573,9,09,1987,198709,1987,5648657
15579,-34.9498332,10,10,1987,198710,1987,5799479
15579,-13.6246786,11,11,1987,198711,1987,3772571
15579,33.1666678,12,12,1987,198712,1987,3258570
15579,-15.0224209,1,01,1988,198801,1988,4359985
15579,9.49868038,2,02,1988,198802,1988,3705009
15579,-9.7734943,3,03,1988,198803,1988,4056936
15579,0.804289524,4,04,1988,198804,1988,3665564
15579,-4.52127643,5,05,1988,198805,1988,3695046
15579,8.75766054,6,06,1988,198806,1988,3527983
15579,-10.5398461,7,07,1988,198807,1988,3822800
15579,-6.32183924,8,08,1988,198808,1988,3419883
15579,1.97546016,9,09,1988,198809,1988,3203684
15579,-7.25075528,10,10,1988,198810,1988,3300070
15579,-7.81758949,11,11,1988,198811,1988,3060790
15579,16.4098933,12,12,1988,198812,1988,2821510
15579,7.01219514,1,01,1989,198901,1989,3288692
15579,-8.83190855,2,02,1989,198902,1989,3519302
15579,-0.487499963,3,03,1989,198903,1989,3208480
15579,0.630914839,4,04,1989,198904,1989,3195598
15579,11.5987457,5,05,1989,198905,1989,3215759
15579,-11.6741575,6,06,1989,198906,1989,3588747
15579,0.638977624,7,07,1989,198907,1989,3155275
15579,1.58730168,8,08,1989,198908,1989,3175436
15579,-3.29999998,9,09,1989,198909,1989,3225840
15579,-17.2077924,10,10,1989,198910,1989,3117538
15579,13.7254909,11,11,1989,198911,1989,2581078
15579,-0.537931034,12,12,1989,198912,1989,2935344
15579,-6.96864128,1,01,1990,199001,1990,2904978
15579,5.61797768,2,02,1990,199002,1990,2702541
15579,3.34751792,3,03,1990,199003,1990,2854369
15579,-6.20689653,4,04,1990,199004,1990,2954520
15579,23.5294119,5,05,1990,199005,1990,2771136
15579,-5.22619039,6,06,1990,199006,1990,3423168
15579,-19.2429021,7,07,1990,199007,1990,3229596
15579,-13.28125,8,08,1990,199008,1990,2608128
15579,1.99999996,9,09,1990,199009,1990,2261736
15579,-14.6666661,10,10,1990,199010,1990,2293453
15579,31.7708343,11,11,1990,199011,1990,1957080
15579,20.7272723,12,12,1990,199012,1990,2578861
15579,-1.6447369,1,01,1991,199101,1991,3106424
15579,11.0367894,2,02,1991,199102,1991,3055332
15579,-3.48192751,3,03,1991,199103,1991,3392542
15579,0.940438826,4,04,1991,199104,1991,3260898
15579,-2.79503111,5,05,1991,199105,1991,3291565
15579,-14.5559102,6,06,1991,199106,1991,3199564
15579,-2.25563906,7,07,1991,199107,1991,2723508
15579,-2.69230772,8,08,1991,199108,1991,2662075
15579,-10.1027668,9,09,1991,199109,1991,2590404
15579,11.9469024,10,10,1991,199110,1991,2315257
15579,-11.8577078,11,11,1991,199111,1991,2591859
15579,10.9596416,12,12,1991,199112,1991,2284524
15579,16.260162,1,01,1992,199201,1992,2520147
15579,4.89510484,2,02,1992,199202,1992,2929927
15579,-12.5200003,3,03,1992,199203,1992,3073350
15579,6.13026805,4,04,1992,199204,1992,2679622
15579,8.66426006,5,05,1992,199205,1992,2843890
15579,-6.1661128,6,06,1992,199206,1992,3090292
15579,19.2170814,7,07,1992,199207,1992,2884957
15579,-7.76119381,8,08,1992,199208,1992,3439361
15579,12.7637535,9,09,1992,199209,1992,3172426
15579,13.2564843,10,10,1992,199210,1992,3568635
15579,0,11,11,1992,199211,1992,4041710
15579,-4.72264625,12,12,1992,199212,1992,4041710
15579,15.8176944,1,01,1993,199301,1993,3841154
15579,4.62962948,2,02,1993,199302,1993,4448736
15579,3.41592915,3,03,1993,199303,1993,4654696
15579,-2.14592274,4,04,1993,199304,1993,4811392
15579,13.5964915,5,05,1993,199305,1993,4708143
15579,8.19305032,6,06,1993,199306,1993,5348285
15579,1.25223612,7,07,1993,199307,1993,5800953
15579,13.9575973,8,08,1993,199308,1993,5873594
15579,-6.13333322,9,09,1993,199309,1993,6693407
15579,-13.0794704,10,10,1993,199310,1993,6267935
15579,-2.09523812,11,11,1993,199311,1993,5448122
15579,-0.887159538,12,12,1993,199312,1993,5818095
15579,10.2362208,1,01,1994,199401,1994,5750179
15579,15.7142863,2,02,1994,199402,1994,6338780
15579,-4.40740734,3,03,1994,199403,1994,7334874
15579,-1.29449842,4,04,1994,199404,1994,7015536
15579,5.24590164,5,05,1994,199405,1994,6924720
15579,-0.62305294,6,06,1994,199406,1994,7359728
15579,-1.10062892,7,07,1994,199407,1994,7290945
15579,-0.95389504,8,08,1994,199408,1994,7210699
15579,-12.3595506,9,09,1994,199409,1994,7180854
15579,10.1102941,10,10,1994,199410,1994,6270280
15579,0.834724586,11,11,1994,199411,1994,6935671
15579,-0.496688765,12,12,1994,199412,1994,6993565
15579,-7.84641057,1,01,1995,199501,1995,6935671
15579,14.1304344,2,02,1995,199502,1995,6391470
15579,12.6984134,3,03,1995,199503,1995,7294613
15579,19.7740108,4,04,1995,199504,1995,8202446
15579,9.08018872,5,05,1995,199505,1995,9824398
15579,16.0778373,6,06,1995,199506,1995,10800000
15579,16.7133525,7,07,1995,199507,1995,12500000
15579,-4.47999984,8,08,1995,199508,1995,14600000
15579,7.03517571,9,09,1995,199509,1995,14000000
15579,-14.0281692,10,10,1995,199510,1995,15000000
15579,-15.5109495,11,11,1995,199511,1995,12900000
15579,-10.7213825,12,12,1995,199512,1995,10900000
15579,-9.95145664,1,01,1996,199601,1996,9723818
15579,7.54716992,2,02,1996,199602,1996,8756156
15579,2.00501252,3,03,1996,199603,1996,9416998
15579,11.3906637,4,04,1996,199604,1996,9635165
15579,-0.442477874,5,05,1996,199605,1996,10700000
15579,-11.3333337,6,06,1996,199606,1996,10700000
15579,-12.9423559,7,07,1996,199607,1996,9450614
15579,8.09248537,8,08,1996,199608,1996,8199508
15579,18.2780743,9,09,1996,199609,1996,8863052
15579,-12.6984134,10,10,1996,199610,1996,10500000
15579,32.4675322,11,11,1996,199611,1996,9141921
15579,0.266666664,12,12,1996,199612,1996,12100000
15579,22.9411766,1,01,1997,199701,1997,12100000
15579,-1.59489624,2,02,1997,199702,1997,14900000
15579,-2.69692056,3,03,1997,199703,1997,14700000
15579,19.198665,4,04,1997,199704,1997,14300000
15579,0.560224103,5,05,1997,199705,1997,17100000
15579,-6.14763238,6,06,1997,199706,1997,17200000
15579,36.8029743,7,07,1997,199707,1997,16100000
15579,-1.19565213,8,08,1997,199708,1997,22000000
15579,18.0814087,9,09,1997,199709,1997,21800000
15579,-20.3824624,10,10,1997,199710,1997,25700000
15579,-6.97129443,11,11,1997,199711,1997,20800000
15579,-9.14861485,12,12,1997,199712,1997,19400000
15579,21.3888884,1,01,1998,199801,1998,17600000
15579,6.1784897,2,02,1998,199802,1998,21300000
15579,-6.68103471,3,03,1998,199803,1998,22600000
15579,18.6327949,4,04,1998,199804,1998,21100000
15579,-19.7855756,5,05,1998,199805,1998,25000000
15579,13.3657351,6,06,1998,199806,1998,20100000
15579,1.96784567,7,07,1998,199807,1998,22800000
15579,-20.2105269,8,08,1998,199808,1998,23200000
15579,11.873351,9,09,1998,199809,1998,18500000
15579,20.7971692,10,10,1998,199810,1998,20700000
15579,19.4525898,11,11,1998,199811,1998,24900000
15579,12.1112928,12,12,1998,199812,1998,29800000
15579,15.5737221,1,01,1999,199901,1999,33400000
15579,-9.79772434,2,02,1999,199902,1999,38600000
15579,11.2824105,3,03,1999,199903,1999,34800000
15579,2.98236776,4,04,1999,199904,1999,38900000
15579,7.09914342,5,05,1999,199905,1999,40000000
15579,31.6571414,6,06,1999,199906,1999,42900000
15579,0.059027778,7,07,1999,199907,1999,56400000
15579,13.9756948,8,08,1999,199908,1999,56400000
15579,0.228484394,9,09,1999,199909,1999,64300000
15579,9.1702126,10,10,1999,199910,1999,64600000
15579,7.03342631,11,11,1999,199911,1999,70500000
15579,0.585556263,12,12,1999,199912,1999,75500000
15579,11.5575679,1,01,2000,200001,2000,75900000
15579,54.1763365,2,02,2000,200002,2000,84700000
15579,-3.68698277,3,03,2000,200003,2000,131000000
15579,1.82343759,4,04,2000,200004,2000,131000000
15579,-11.281658,5,05,2000,200005,2000,133000000
15579,-4.93079573,6,06,2000,200006,2000,118000000
15579,-14.5281166,7,07,2000,200007,2000,112000000
15579,14.0575081,8,08,2000,200008,2000,96300000
15579,-29.5051366,9,09,2000,200009,2000,115000000
15579,4.01854292,10,10,2000,200010,2000,81600000
15579,-23.9490449,11,11,2000,200011,2000,84900000
15579,26.9681752,12,12,2000,200012,2000,64500000
15579,-7.50132054,1,01,2001,200101,2001,82000000
15579,-32.5342476,2,02,2001,200102,2001,75800000
15579,4.83925678,3,03,2001,200103,2001,51300000
15579,24.9879003,4,04,2001,200104,2001,53800000
15579,-11.8346296,5,05,2001,200105,2001,67200000
15579,-6.506446,6,06,2001,200106,2001,59200000
15579,8.2170859,7,07,2001,200107,2001,55400000
15579,-4.05797549,8,08,2001,200108,2001,59800000
15579,-24.5317206,9,09,2001,200109,2001,57400000
15579,12.1347092,10,10,2001,200110,2001,43300000
15579,14.5051792,11,11,2001,200111,2001,48500000
15579,-12.6365036,12,12,2001,200112,2001,55500000
15579,11.5401752,1,01,2002,200201,2002,48500000
15579,-5.95962442,2,02,2002,200202,2002,54100000
15579,12.7768248,3,03,2002,200203,2002,50800000
15579,-6.4916864,4,04,2002,200204,2002,57400000
15579,-7.30682239,5,05,2002,200205,2002,53600000
15579,-17.3351914,6,06,2002,200206,2002,49700000
15579,-2.2310175,7,07,2002,200207,2002,41100000
15579,-14.9028033,8,08,2002,200208,2002,40200000
15579,-25.0253826,9,09,2002,200209,2002,34200000
15579,7.52369091,10,10,2002,200210,2002,25600000
15579,26.1664599,11,11,2002,200211,2002,27500000
15579,-24.9875054,12,12,2002,200212,2002,34700000
15579,6.07094839,1,01,2003,200301,2003,26000000
15579,5.34591451,2,02,2003,200302,2003,27600000
15579,-2.26865169,3,03,2003,200303,2003,29000000
15579,13.0803227,4,04,2003,200304,2003,28300000
15579,10.8707421,5,05,2003,200305,2003,32000000
15579,-14.1463399,6,06,2003,200306,2003,35500000
15579,7.33665004,7,07,2003,200307,2003,30400000
15579,26.3910919,8,08,2003,200308,2003,32700000
15579,-4.40252051,9,09,2003,200309,2003,41300000
15579,26.9353122,10,10,2003,200310,2003,39500000
15579,2.90456489,11,11,2003,200311,2003,50000000
15579,-1.27688535,12,12,2003,200312,2003,51500000
15579,6.77757412,1,01,2004,200401,2004,50800000
15579,-2.23285723,2,02,2004,200402,2004,54300000
15579,-4.66558002,3,03,2004,200403,2004,53100000
15579,-14.0272036,4,04,2004,200404,2004,50700000
15579,4.0239051,5,05,2004,200405,2004,43500000
15579,-7.3918052,6,06,2004,200406,2004,45200000
15579,-11.6987191,7,07,2004,200407,2004,41900000
15579,-8.39193165,8,08,2004,200408,2004,36900000
15579,8.90480876,9,09,2004,200409,2004,33800000
15579,15.0140971,10,10,2004,200410,2004,36800000
15579,-1.10429628,11,11,2004,200411,2004,42300000
15579,1.8196879,12,12,2004,200412,2004,41800000
15579,-5.62551469,1,01,2005,200501,2005,42500000
15579,14.0456721,2,02,2005,200502,2005,40100000
15579,-3.70230302,3,03,2005,200503,2005,45600000
15579,-1.98117178,4,04,2005,200504,2005,43400000
15579,10.7371815,5,05,2005,200505,2005,42500000
15579,1.55571746,6,06,2005,200506,2005,45900000
15579,13.2347718,7,07,2005,200507,2005,45600000
15579,2.89672557,8,08,2005,200508,2005,51500000
15579,3.73317376,9,09,2005,200509,2005,53000000
15579,-15.693222,10,10,2005,200510,2005,55000000
15579,13.7653261,11,11,2005,200511,2005,46300000
15579,-1.2623148,12,12,2005,200512,2005,52600000
15579,-8.7620832,1,01,2006,200601,2006,51200000
15579,2.12111138,2,02,2006,200602,2006,46800000
15579,8.77722204,3,03,2006,200603,2006,47800000
15579,6.99106157,4,04,2006,200604,2006,51500000
15579,-10.0259282,5,05,2006,200605,2006,55100000
15579,-3.00992206,6,06,2006,200606,2006,48700000
15579,-1.58468205,7,07,2006,200607,2006,47200000
15579,9.43586081,8,08,2006,200608,2006,46400000
15579,2.02516057,9,09,2006,200609,2006,49900000
15579,-9.11278129,10,10,2006,200610,2006,51000000
15579,-2.08747871,11,11,2006,200611,2006,44800000
15579,-2.5380712,12,12,2006,200612,2006,43800000
15579,8.43750462,1,01,2007,200701,2007,41800000
15579,-0.73742047,2,02,2007,200702,2007,45000000
15579,-2.7777737,3,03,2007,200703,2007,44700000
15579,14.4518226,4,04,2007,200704,2007,43400000
15579,2.88042389,5,05,2007,200705,2007,49500000
15579,6.41968474,6,06,2007,200706,2007,50700000
15579,-6.27159849,7,07,2007,200707,2007,54000000
15579,-2.69962195,8,08,2007,200708,2007,50500000
15579,6.86331317,9,09,2007,200709,2007,48900000
15579,-10.6313244,10,10,2007,200710,2007,52300000
15579,-3.1595055,11,11,2007,200711,2007,46600000
15579,5.79664819,12,12,2007,200712,2007,44100000
15579,-7.03593045,1,01,2008,200801,2008,46700000
15579,-3.19871306,2,02,2008,200802,2008,41000000
15579,-5.64085022,3,03,2008,200803,2008,39700000
15579,3.5019435,4,04,2008,200804,2008,37400000
15579,11.3854587,5,05,2008,200805,2008,38600000
15579,-13.3004919,6,06,2008,200806,2008,43000000
15579,-13.0681843,7,07,2008,200807,2008,36900000
15579,0.533228368,8,08,2008,200808,2008,32000000
15579,-12.2807026,9,09,2008,200809,2008,32100000
15579,-8.51163045,10,10,2008,200810,2008,27900000
15579,-20.3987718,11,11,2008,200811,2008,25400000
15579,-0.321125495,12,12,2008,200812,2008,20200000
15579,-2.96392161,1,01,2009,200901,2009,20100000
15579,-4.01337408,2,02,2009,200902,2009,19100000
15579,15.0522634,3,03,2009,200903,2009,18300000
15579,10.0545079,4,04,2009,200904,2009,21000000
15579,7.41971284,5,05,2009,200905,2009,23000000
15579,9.79381278,6,06,2009,200906,2009,24700000
15579,13.4272307,7,07,2009,200907,2009,26900000
15579,2.24532615,8,08,2009,200908,2009,30300000
15579,-3.66002284,9,09,2009,200909,2009,31000000
15579,-0.506541878,10,10,2009,200910,2009,29900000
15579,7.8464821,11,11,2009,200911,2009,29600000
15579,3.04467585,12,12,2009,200912,2009,31700000
15579,-13.2003054,1,01,2010,201001,2010,32600000
15579,8.35555196,2,02,2010,201002,2010,27900000
15579,0.369155686,3,03,2010,201003,2010,30300000
15579,6.78382069,4,04,2010,201004,2010,30400000
15579,-6.11303411,5,05,2010,201005,2010,32300000
15579,-4.66830209,6,06,2010,201006,2010,29800000
15579,6.57216385,7,07,2010,201007,2010,28500000
15579,-6.7638725,8,08,2010,201008,2010,29500000
15579,17.8974748,9,09,2010,201009,2010,27500000
15579,9.43257287,10,10,2010,201010,2010,32400000
15579,7.54142553,11,11,2010,201011,2010,35300000
15579,2.20126025,12,12,2010,201012,2010,37300000
15579,4.73846123,1,01,2011,201101,2011,38200000
15579,5.01327254,2,02,2011,201102,2011,39800000
15579,-2.94860769,3,03,2011,201103,2011,41700000
15579,3.1828627,4,04,2011,201104,2011,40400000
15579,-0.647338992,5,05,2011,201105,2011,41500000
15579,-6.99715987,6,06,2011,201106,2011,41000000
15579,-8.98568928,7,07,2011,201107,2011,38100000
15579,-11.8991628,8,08,2011,201108,2011,34500000
15579,1.67875066,9,09,2011,201109,2011,30300000
15579,15.9474671,10,10,2011,201110,2011,30500000
15579,-2.05011126,11,11,2011,201111,2011,35500000
15579,-3.28903571,12,12,2011,201112,2011,34400000
15579,11.8172459,1,01,2012,201201,2012,33200000
15579,2.99566817,2,02,2012,201202,2012,37000000
15579,0.779616646,3,03,2012,201203,2012,38100000
15579,-4.46295775,4,04,2012,201204,2012,38500000
15579,-10.8328141,5,05,2012,201205,2012,36600000
15579,0.737363053,6,06,2012,201206,2012,32600000
15579,-4.46148738,7,07,2012,201207,2012,32600000
15579,6.60793409,8,08,2012,201208,2012,31000000
15579,-5.11363819,9,09,2012,201209,2012,33000000
15579,2.70368289,10,10,2012,201210,2012,30900000
15579,4.91277725,11,11,2012,201211,2012,31500000
15579,4.81845997,12,12,2012,201212,2012,33000000
15579,7.76951239,1,01,2013,201301,2013,34200000
15579,4.0749684,2,02,2013,201302,2013,36500000
15579,3.05564683,3,03,2013,201303,2013,38100000
15579,2.84667294,4,04,2013,201304,2013,39400000
15579,-0.828498323,5,05,2013,201305,2013,40200000
15579,-2.95182783,6,06,2013,201306,2013,39800000
15579,13.2281259,7,07,2013,201307,2013,38400000
15579,-2.50127502,8,08,2013,201308,2013,43100000
15579,5.47120459,9,09,2013,201309,2013,42100000
15579,5.19979671,10,10,2013,201310,2013,44100000
15579,2.17417348,11,11,2013,201311,2013,46100000
15579,2.11627875,12,12,2013,201312,2013,47100000
15579,-2.75563262,1,01,2014,201401,2014,47500000
15579,6.03772998,2,02,2014,201402,2014,46000000
15579,4.89324033,3,03,2014,201403,2014,48600000
15579,-2.98982002,4,04,2014,201404,2014,50900000
15579,3.36633399,5,05,2014,201405,2014,49100000
15579,1.7241409,6,06,2014,201406,2014,50700000
15579,-2.59468686,7,07,2014,201407,2014,51000000
15579,4.17297371,8,08,2014,201408,2014,49400000
15579,-1.01702297,9,09,2014,201409,2014,51400000
15579,4.84378561,10,10,2014,201410,2014,50400000
15579,9.58517566,11,11,2014,201411,2014,52500000
15579,-1.75486598,12,12,2014,201412,2014,57500000
15579,0.607875455,1,01,2015,201501,2015,56000000
15579,10.0093514,2,02,2015,201502,2015,55900000
15579,-2.74659507,3,03,2015,201503,2015,61500000
15579,-4.60785553,4,04,2015,201504,2015,59700000
15579,3.15439776,5,05,2015,201505,2015,56400000
15579,-7.88626596,6,06,2015,201506,2015,58200000
15579,-2.31022872,7,07,2015,201507,2015,53300000
15579,-4.28171158,8,08,2015,201508,2015,51300000
15579,3.51170637,9,09,2015,201509,2015,49100000
